"No.","Time","Source","Destination","Protocol","Length","Info"
"155","1473.279597653","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=5441 Ack=2433 Win=64640 Len=376 TSval=2984094768 TSecr=3613343560"
"156","1473.279619196","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2433 Ack=5817 Win=64128 Len=0 TSval=3613352097 TSecr=2984094768"
"157","1533.356410599","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2433 Ack=5817 Win=64128 Len=83 TSval=3613412174 TSecr=2984094768"
"158","1533.384118625","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=5817 Ack=2516 Win=64640 Len=72 TSval=2984154873 TSecr=3613412174"
"159","1533.384143464","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2516 Ack=5889 Win=64128 Len=0 TSval=3613412202 TSecr=2984154873"
"160","1578.348776307","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=5889 Ack=2516 Win=64640 Len=376 TSval=2984199837 TSecr=3613412202"
"161","1578.348806976","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2516 Ack=6265 Win=64128 Len=0 TSval=3613457167 TSecr=2984199837"
"162","1583.436127117","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"163","1583.445932350","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"164","1638.381782641","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2516 Ack=6265 Win=64128 Len=83 TSval=3613517200 TSecr=2984199837"
"165","1638.409504422","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=6265 Ack=2599 Win=64640 Len=72 TSval=2984259898 TSecr=3613517200"
"166","1638.409529171","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2599 Ack=6337 Win=64128 Len=0 TSval=3613517227 TSecr=2984259898"
"167","1640.007137878","10.29.230.57","185.125.190.58","NTP","90","NTP Version 4, client"
"168","1640.028463772","185.125.190.58","10.29.230.57","NTP","90","NTP Version 4, server"
"169","1643.596123944","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"170","1643.619881348","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"171","1698.424192984","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2599 Ack=6337 Win=64128 Len=83 TSval=3613577242 TSecr=2984259898"
"172","1698.452014933","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=6337 Ack=2682 Win=64640 Len=72 TSval=2984319941 TSecr=3613577242"
"173","1698.452039780","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2682 Ack=6409 Win=64128 Len=0 TSval=3613577270 TSecr=2984319941"
"174","1703.500122334","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"175","1703.505717040","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"176","1718.668427282","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=6409 Ack=2682 Win=64640 Len=376 TSval=2984340157 TSecr=3613577270"
"177","1718.668455834","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2682 Ack=6785 Win=64128 Len=0 TSval=3613597486 TSecr=2984340157"
"178","1779.456161514","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2682 Ack=6785 Win=64128 Len=83 TSval=3613658274 TSecr=2984340157"
"179","1779.483829572","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=6785 Ack=2765 Win=64640 Len=72 TSval=2984400973 TSecr=3613658274"
"180","1779.483856099","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2765 Ack=6857 Win=64128 Len=0 TSval=3613658302 TSecr=2984400973"
"181","1784.652123704","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"182","1784.658258194","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"183","1840.476158243","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2765 Ack=6857 Win=64128 Len=83 TSval=3613719294 TSecr=2984400973"
"184","1840.505401444","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=6857 Ack=2848 Win=64640 Len=72 TSval=2984461994 TSecr=3613719294"
"185","1840.505425797","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2848 Ack=6929 Win=64128 Len=0 TSval=3613719323 TSecr=2984461994"
"186","1845.580123230","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"187","1845.593234550","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"188","1871.972870486","10.29.230.57","10.29.228.2","DHCP","330","DHCP Request  - Transaction ID 0x60d547b6"
"189","1871.988330630","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0x60d547b6"
"190","1871.989583717","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0x60d547b6"
"191","1877.068128387","RealtekU_4c:cc:50","Cisco_f9:60:c0","ARP","42","Who has 10.29.228.2? Tell 10.29.230.57"
"192","1877.083782011","Cisco_f9:60:c0","RealtekU_4c:cc:50","ARP","60","10.29.228.2 is at 00:23:eb:f9:60:c0"
"193","1900.876131798","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=2847 Ack=6929 Win=64128 Len=0 TSval=3613779694 TSecr=2984461994"
"194","1900.903773324","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=6929 Ack=2848 Win=64640 Len=0 TSval=2984522393 TSecr=3613719323"
"195","1901.476158065","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2848 Ack=6929 Win=64128 Len=83 TSval=3613780294 TSecr=2984522393"
"196","1901.503857130","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=6929 Ack=2931 Win=64640 Len=72 TSval=2984522993 TSecr=3613780294"
"197","1901.503882733","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2931 Ack=7001 Win=64128 Len=0 TSval=3613780322 TSecr=2984522993"
"198","1915.839232684","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=7001 Ack=2931 Win=64640 Len=376 TSval=2984537328 TSecr=3613780322"
"199","1915.839264828","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2931 Ack=7377 Win=64128 Len=0 TSval=3613794657 TSecr=2984537328"
"200","1962.144496077","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=7377 Ack=2931 Win=64640 Len=376 TSval=2984583633 TSecr=3613794657"
"201","1962.144521263","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=2931 Ack=7753 Win=64128 Len=0 TSval=3613840962 TSecr=2984583633"
"202","1967.180123517","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"203","1967.184034529","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"204","2022.500160428","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=2931 Ack=7753 Win=64128 Len=83 TSval=3613901318 TSecr=2984583633"
"205","2022.527837519","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=7753 Ack=3014 Win=64640 Len=72 TSval=2984644017 TSecr=3613901318"
"206","2022.527863548","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3014 Ack=7825 Win=64128 Len=0 TSval=3613901346 TSecr=2984644017"
"207","2027.596123642","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"208","2027.605648864","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"209","2082.534030458","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3014 Ack=7825 Win=64128 Len=83 TSval=3613961352 TSecr=2984644017"
"210","2082.561663574","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=7825 Ack=3097 Win=64640 Len=72 TSval=2984704051 TSecr=3613961352"
"211","2082.561690165","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3097 Ack=7897 Win=64128 Len=0 TSval=3613961380 TSecr=2984704051"
"212","2087.756125727","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"213","2087.769305222","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"214","2143.556160007","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3097 Ack=7897 Win=64128 Len=83 TSval=3614022374 TSecr=2984704051"
"215","2143.586641336","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=7897 Ack=3180 Win=64640 Len=72 TSval=2984765076 TSecr=3614022374"
"216","2143.586666671","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3180 Ack=7969 Win=64128 Len=0 TSval=3614022404 TSecr=2984765076"
"217","2145.741639692","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=7969 Ack=3180 Win=64640 Len=376 TSval=2984767231 TSecr=3614022404"
"218","2145.741672950","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3180 Ack=8345 Win=64128 Len=0 TSval=3614024559 TSecr=2984767231"
"219","2148.684123696","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"220","2148.691299740","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"221","2205.772135504","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3179 Ack=8345 Win=64128 Len=0 TSval=3614084590 TSecr=2984767231"
"222","2205.799683202","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=8345 Ack=3180 Win=64640 Len=0 TSval=2984827289 TSecr=3614024559"
"223","2206.580460464","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3180 Ack=8345 Win=64128 Len=83 TSval=3614085398 TSecr=2984827289"
"224","2206.608530916","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=8345 Ack=3263 Win=64640 Len=72 TSval=2984828098 TSecr=3614085398"
"225","2206.608555851","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3263 Ack=8417 Win=64128 Len=0 TSval=3614085426 TSecr=2984828098"
"226","2216.287807596","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=8417 Ack=3263 Win=64640 Len=376 TSval=2984837777 TSecr=3614085426"
"227","2216.287840932","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3263 Ack=8793 Win=64128 Len=0 TSval=3614095106 TSecr=2984837777"
"228","2259.270717045","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=8793 Ack=3263 Win=64640 Len=376 TSval=2984880760 TSecr=3614095106"
"229","2259.270750723","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3263 Ack=9169 Win=64128 Len=0 TSval=3614138089 TSecr=2984880760"
"230","2264.396127166","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"231","2264.403367337","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"232","2319.613586754","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3263 Ack=9169 Win=64128 Len=83 TSval=3614198431 TSecr=2984880760"
"233","2319.641268474","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=9169 Ack=3346 Win=64640 Len=72 TSval=2984941130 TSecr=3614198431"
"234","2319.641293551","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3346 Ack=9241 Win=64128 Len=0 TSval=3614198459 TSecr=2984941130"
"235","2324.812126211","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"236","2324.819897649","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"237","2380.108134630","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3345 Ack=9241 Win=64128 Len=0 TSval=3614258926 TSecr=2984941130"
"238","2380.136206530","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=9241 Ack=3346 Win=64640 Len=0 TSval=2985001625 TSecr=3614198459"
"239","2380.618362249","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3346 Ack=9241 Win=64128 Len=83 TSval=3614259436 TSecr=2985001625"
"240","2380.646247682","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=9241 Ack=3429 Win=64640 Len=72 TSval=2985002135 TSecr=3614259436"
"241","2380.646277006","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3429 Ack=9313 Win=64128 Len=0 TSval=3614259464 TSecr=2985002135"
"242","2414.184006872","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=9313 Ack=3429 Win=64640 Len=376 TSval=2985035673 TSecr=3614259464"
"243","2414.184042413","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3429 Ack=9689 Win=64128 Len=0 TSval=3614293002 TSecr=2985035673"
"244","2419.276127222","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"245","2419.280289783","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"246","2474.316163878","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3428 Ack=9689 Win=64128 Len=0 TSval=3614353134 TSecr=2985035673"
"247","2474.343784825","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=9689 Ack=3429 Win=64640 Len=0 TSval=2985095833 TSecr=3614293002"
"248","2474.628468187","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3429 Ack=9689 Win=64128 Len=83 TSval=3614353446 TSecr=2985095833"
"249","2474.656247580","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=9689 Ack=3512 Win=64640 Len=72 TSval=2985096145 TSecr=3614353446"
"250","2474.656273352","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3512 Ack=9761 Win=64128 Len=0 TSval=3614353474 TSecr=2985096145"
"251","2531.748868748","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=9761 Ack=3512 Win=64640 Len=376 TSval=2985153238 TSecr=3614353474"
"252","2531.748910508","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3512 Ack=10137 Win=64128 Len=0 TSval=3614410567 TSecr=2985153238"
"253","2536.780129516","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"254","2536.788769361","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"255","2588.049629822","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=10137 Ack=3512 Win=64640 Len=376 TSval=2985209539 TSecr=3614410567"
"256","2588.049664109","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3512 Ack=10513 Win=64128 Len=0 TSval=3614466867 TSecr=2985209539"
"257","2593.100126124","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"258","2593.109204192","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"259","2648.396133938","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3511 Ack=10513 Win=64128 Len=0 TSval=3614527214 TSecr=2985209539"
"260","2648.423797260","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=10513 Ack=3512 Win=64640 Len=0 TSval=2985269913 TSecr=3614466867"
"261","2648.652163308","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3512 Ack=10513 Win=64128 Len=83 TSval=3614527470 TSecr=2985269913"
"262","2648.679930134","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=10513 Ack=3595 Win=64640 Len=72 TSval=2985270169 TSecr=3614527470"
"263","2648.679956306","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3595 Ack=10585 Win=64128 Len=0 TSval=3614527498 TSecr=2985270169"
"264","2662.488463095","10.29.230.57","199.247.27.41","TCP","294","39680  >  3333 [PSH, ACK] Seq=3595 Ack=10585 Win=64128 Len=228 TSval=3614541306 TSecr=2985270169"
"265","2662.533419892","199.247.27.41","10.29.230.57","TCP","130","3333  >  39680 [PSH, ACK] Seq=10585 Ack=3823 Win=64512 Len=64 TSval=2985284023 TSecr=3614541306"
"266","2662.533453941","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3823 Ack=10649 Win=64128 Len=0 TSval=3614541351 TSecr=2985284023"
"267","2722.636135727","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3822 Ack=10649 Win=64128 Len=0 TSval=3614601454 TSecr=2985284023"
"268","2722.663733609","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=10649 Ack=3823 Win=64512 Len=0 TSval=2985344153 TSecr=3614541351"
"269","2722.685584495","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3823 Ack=10649 Win=64128 Len=83 TSval=3614601503 TSecr=2985344153"
"270","2722.713648377","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=10649 Ack=3906 Win=64512 Len=72 TSval=2985344203 TSecr=3614601503"
"271","2722.713679605","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3906 Ack=10721 Win=64128 Len=0 TSval=3614601532 TSecr=2985344203"
"272","2726.276131594","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=10721 Ack=3906 Win=64512 Len=376 TSval=2985347765 TSecr=3614601532"
"273","2726.276162057","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3906 Ack=11097 Win=64128 Len=0 TSval=3614605094 TSecr=2985347765"
"274","2727.756125887","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"275","2727.764131782","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"276","2771.972931040","10.29.230.57","10.29.228.2","DHCP","330","DHCP Request  - Transaction ID 0x6fbc3b10"
"277","2771.992802508","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0x6fbc3b10"
"278","2771.995929743","10.29.228.2","10.29.230.57","DHCP","446","DHCP ACK      - Transaction ID 0x6fbc3b10"
"279","2777.164128994","RealtekU_4c:cc:50","Cisco_f9:60:c0","ARP","42","Who has 10.29.228.2? Tell 10.29.230.57"
"280","2777.168792370","Cisco_f9:60:c0","RealtekU_4c:cc:50","ARP","60","10.29.228.2 is at 00:23:eb:f9:60:c0"
"281","2786.380134821","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3905 Ack=11097 Win=64128 Len=0 TSval=3614665198 TSecr=2985347765"
"282","2786.407709391","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=11097 Ack=3906 Win=64512 Len=0 TSval=2985407897 TSecr=3614605094"
"283","2786.700163382","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3906 Ack=11097 Win=64128 Len=83 TSval=3614665518 TSecr=2985407897"
"284","2786.727891794","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=11097 Ack=3989 Win=64512 Len=72 TSval=2985408217 TSecr=3614665518"
"285","2786.727917427","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3989 Ack=11169 Win=64128 Len=0 TSval=3614665546 TSecr=2985408217"
"286","2798.557023293","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=11169 Ack=3989 Win=64512 Len=376 TSval=2985420046 TSecr=3614665546"
"287","2798.557056766","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=3989 Ack=11545 Win=64128 Len=0 TSval=3614677375 TSecr=2985420046"
"288","2858.572134707","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=3988 Ack=11545 Win=64128 Len=0 TSval=3614737390 TSecr=2985420046"
"289","2858.599751280","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=11545 Ack=3989 Win=64512 Len=0 TSval=2985480089 TSecr=3614677375"
"290","2858.704153838","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=3989 Ack=11545 Win=64128 Len=83 TSval=3614737522 TSecr=2985480089"
"291","2858.731751930","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=11545 Ack=4072 Win=64512 Len=72 TSval=2985480221 TSecr=3614737522"
"292","2858.731777595","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=4072 Ack=11617 Win=64128 Len=0 TSval=3614737550 TSecr=2985480221"
"293","2918.732134523","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=4071 Ack=11617 Win=64128 Len=0 TSval=3614797550 TSecr=2985480221"
"294","2918.759692362","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=11617 Ack=4072 Win=64512 Len=0 TSval=2985540249 TSecr=3614737550"
"295","2919.726472383","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=4072 Ack=11617 Win=64128 Len=83 TSval=3614798544 TSecr=2985540249"
"296","2919.754175401","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=11617 Ack=4155 Win=64512 Len=72 TSval=2985541244 TSecr=3614798544"
"297","2919.754200769","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=4155 Ack=11689 Win=64128 Len=0 TSval=3614798572 TSecr=2985541244"
"298","2970.506034893","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=11689 Ack=4155 Win=64512 Len=376 TSval=2985591996 TSecr=3614798572"
"299","2970.506067932","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=4155 Ack=12065 Win=64128 Len=0 TSval=3614849324 TSecr=2985591996"
"300","2975.564275211","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"301","2975.575420654","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"302","3029.922558902","199.247.27.41","10.29.230.57","TCP","442","3333  >  39680 [PSH, ACK] Seq=12065 Ack=4155 Win=64512 Len=376 TSval=2985651412 TSecr=3614849324"
"303","3029.922604655","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=4155 Ack=12441 Win=64128 Len=0 TSval=3614908740 TSecr=2985651412"
"304","3034.956269910","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"305","3034.960333451","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"306","3090.764145067","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=4154 Ack=12441 Win=64128 Len=0 TSval=3614969582 TSecr=2985651412"
"307","3090.768294543","10.29.230.57","199.247.27.41","TCP","149","39680  >  3333 [PSH, ACK] Seq=4155 Ack=12441 Win=64128 Len=83 TSval=3614969586 TSecr=2985651412"
"308","3090.794031133","199.247.27.41","10.29.230.57","TCP","66","[TCP Dup ACK 296#1] 3333  >  39680 [ACK] Seq=12441 Ack=4155 Win=64512 Len=0 TSval=2985712284 TSecr=3614908740"
"309","3090.795877881","199.247.27.41","10.29.230.57","TCP","138","3333  >  39680 [PSH, ACK] Seq=12441 Ack=4238 Win=64512 Len=72 TSval=2985712286 TSecr=3614969586"
"310","3090.795898251","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=4238 Ack=12513 Win=64128 Len=0 TSval=3614969614 TSecr=2985712286"
"311","3095.755512033","10.29.230.57","199.247.27.41","TCP","294","39680  >  3333 [PSH, ACK] Seq=4238 Ack=12513 Win=64128 Len=228 TSval=3614974573 TSecr=2985712286"
"312","3095.800728534","199.247.27.41","10.29.230.57","TCP","130","3333  >  39680 [PSH, ACK] Seq=12513 Ack=4466 Win=64384 Len=64 TSval=2985717290 TSecr=3614974573"
"313","3095.800764181","10.29.230.57","199.247.27.41","TCP","66","39680  >  3333 [ACK] Seq=4466 Ack=12577 Win=64128 Len=0 TSval=3614974619 TSecr=2985717290"
"314","3156.044134469","10.29.230.57","199.247.27.41","TCP","66","[TCP Keep-Alive] 39680  >  3333 [ACK] Seq=4465 Ack=12577 Win=64128 Len=0 TSval=3615034862 TSecr=2985717290"
"315","3156.071724744","199.247.27.41","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  39680 [ACK] Seq=12577 Ack=4466 Win=64384 Len=0 TSval=2985777561 TSecr=3614974619"
